總雨量 (毫米) - 將軍澳
Total Rainfall (mm) - Tseung Kwan O
年/Year,月/Month,日/Day,數值/Value,數據完整性/data Completeness
2026,8,5,0.0,C
2026,8,6,0.0,C
2026,8,7,0.0,C
2026,8,8,0.0,C
2026,8,9,0.0,C
2026,8,10,0.0,C
2026,8,11,0.0,C
2026,8,12,0.0,C
2026,8,13,1.0,C
2026,8,14,47.5,C
2026,8,15,8.5,C
2026,8,16,0.0,C
2026,8,17,0.5,C
2026,8,18,0.5,C
2026,8,19,0.5,C
2026,8,20,29.0,C
2026,8,21,17.0,C
2026,8,22,15.5,C
2026,8,23,2.5,C
2026,8,24,1.5,C
2026,8,25,9.0,C
2026,8,26,34.0,C
2026,8,27,174.5,C
2026,8,28,2.5,C
2026,8,29,0.0,C
2026,8,30,3.0,C
2026,8,31,14.5,C

*** 沒有數據/unavailable
# 數據不完整/data incomplete
C 數據完整/data Complete
