總雨量 (毫米) - 山頂
Total Rainfall (mm) - The Peak
年/Year,月/Month,日/Day,數值/Value,數據完整性/data Completeness
2026,8,6,0.0,C
2026,8,7,0.0,C
2026,8,8,0.0,C
2026,8,9,0.0,C
2026,8,10,0.0,C
2026,8,11,0.0,C
2026,8,12,0.0,C
2026,8,13,0.5,C
2026,8,14,51.5,C
2026,8,15,11.5,C
2026,8,16,0.0,C
2026,8,17,0.0,C
2026,8,18,3.5,C
2026,8,19,3.0,C
2026,8,20,38.0,C
2026,8,21,7.5,C
2026,8,22,14.5,C
2026,8,23,0.0,C
2026,8,24,5.0,C
2026,8,25,3.0,C
2026,8,26,30.0,C
2026,8,27,88.5,C
2026,8,28,0.0,C
2026,8,29,2.5,C
2026,8,30,0.5,C
2026,8,31,10.5,C

*** 沒有數據/unavailable
# 數據不完整/data incomplete
C 數據完整/data Complete
