總雨量 (毫米) - 大老山
Total Rainfall (mm) - Tate's Cairn
年/Year,月/Month,日/Day,數值/Value,數據完整性/data Completeness
2026,8,5,0.0,C
2026,8,6,0.0,C
2026,8,7,0.0,C
2026,8,8,0.0,C
2026,8,9,0.0,C
2026,8,10,0.0,C
2026,8,11,0.0,C
2026,8,12,0.0,C
2026,8,13,0.0,C
2026,8,14,51.0,C
2026,8,15,8.0,C
2026,8,16,0.0,C
2026,8,17,26.5,C
2026,8,18,2.0,C
2026,8,19,2.0,C
2026,8,20,46.5,C
2026,8,21,8.0,C
2026,8,22,20.5,C
2026,8,23,0.0,C
2026,8,24,0.0,C
2026,8,25,11.0,C
2026,8,26,29.0,C
2026,8,27,105.0,C
2026,8,28,1.5,C
2026,8,29,0.0,C
2026,8,30,5.5,C
2026,8,31,5.5,C

*** 沒有數據/unavailable
# 數據不完整/data incomplete
C 數據完整/data Complete
