"﻿平均氣溫 (攝氏度) - 沙田"
"Mean Temperature (°C) - Sha Tin"
年/Year,月/Month,日/Day,數值/Value,"數據完整性/data Completeness"
2026,3,31,25.5,C
2026,4,1,24.4,C
2026,4,2,22.3,C
2026,4,3,25.6,C
2026,4,4,24.2,C
2026,4,5,23.9,C
2026,4,6,26.9,C
2026,4,7,27.4,C
2026,4,8,22.6,C
2026,4,9,25.4,C
2026,4,10,27.0,C
2026,4,11,26.7,C
2026,4,12,26.9,C
2026,4,13,27.1,C
2026,4,14,26.9,C
2026,4,15,26.4,C
2026,4,16,26.3,C
2026,4,17,24.2,C
2026,4,18,25.0,C
2026,4,19,25.4,C
2026,4,20,25.8,C
2026,4,21,26.7,C
2026,4,22,27.0,C
2026,4,23,25.7,C
2026,4,24,19.9,C
2026,4,25,22.3,C
2026,4,26,24.4,C
2026,4,27,24.4,C
2026,4,28,25.7,C
2026,4,29,25.3,C
2026,4,30,21.7,C
2026,5,1,23.2,C
2026,5,2,24.5,C
2026,5,3,24.3,C
2026,5,4,23.1,C
2026,5,5,21.0,C
2026,5,6,23.1,C
2026,5,7,25.7,C
2026,5,8,26.6,C
2026,5,9,23.3,C
2026,5,10,23.6,C
2026,5,11,25.0,C
2026,5,12,27.5,C
2026,5,13,28.2,C
2026,5,14,27.5,C
2026,5,15,25.7,C
2026,5,16,24.6,C
2026,5,17,24.2,C
2026,5,18,25.4,C
2026,5,19,25.5,C
2026,5,20,28.2,C
2026,5,21,27.2,C
2026,5,22,28.6,C
2026,5,23,29.2,C
2026,5,24,29.8,C
2026,5,25,30.0,C
2026,5,26,30.2,C
2026,5,27,30.6,C
2026,5,28,30.8,C
2026,5,29,30.6,C
2026,5,30,28.7,C
2026,5,31,28.1,C
2026,6,1,28.8,C
2026,6,2,30.0,C
2026,6,3,30.3,C
2026,6,4,30.7,C
2026,6,5,30.5,C
2026,6,6,27.2,C
2026,6,7,27.4,C
2026,6,8,27.5,C
2026,6,9,26.3,C
2026,6,10,25.5,C
2026,6,11,26.3,C
2026,6,12,27.0,C
2026,6,13,27.3,C
2026,6,14,28.7,C
2026,6,15,26.7,C
2026,6,16,25.6,C
2026,6,17,26.6,C
2026,6,18,25.8,C
2026,6,19,29.8,C
2026,6,20,29.8,C
2026,6,21,29.9,C
2026,6,22,30.3,C
2026,6,23,30.6,C
2026,6,24,30.9,C
2026,6,25,30.1,C
2026,6,26,27.9,C
2026,6,27,28.8,C
2026,6,28,27.3,C
2026,6,29,28.5,C
2026,6,30,28.1,C
2026,7,1,29.6,C
2026,7,2,30.2,C
2026,7,3,28.6,C
2026,7,4,28.4,C
2026,7,5,29.8,C
2026,7,6,28.5,C
2026,7,7,26.4,C
2026,7,8,28.1,C
2026,7,9,29.1,C
2026,7,10,29.7,C
2026,7,11,30.8,C
2026,7,12,31.1,C
2026,7,13,29.9,C
2026,7,14,27.6,C
2026,7,15,26.7,C
2026,7,16,26.2,C
2026,7,17,27.3,C
2026,7,18,28.6,C
2026,7,19,29.3,C
2026,7,20,28.0,C
2026,7,21,28.6,C
2026,7,22,29.2,C
2026,7,23,29.8,C
2026,7,24,30.4,C
2026,7,25,29.7,C
2026,7,26,26.0,C
2026,7,27,27.4,C
2026,7,28,26.7,C
2026,7,29,27.3,C
2026,7,30,26.8,C
2026,7,31,26.0,C
2026,8,1,26.3,C
2026,8,2,25.3,C
2026,8,3,26.6,C
2026,8,4,28.2,C
2026,8,5,28.3,C
2026,8,6,29.3,C
2026,8,7,30.1,C
2026,8,8,31.7,C
2026,8,9,33.1,C
2026,8,10,33.2,C
2026,8,11,32.0,C
2026,8,12,31.7,C
2026,8,13,31.1,C
2026,8,14,28.2,C
2026,8,15,28.7,C
2026,8,16,30.6,C
2026,8,17,29.5,C
2026,8,18,29.4,C
2026,8,19,30.2,C
2026,8,20,28.1,C
2026,8,21,28.4,C
2026,8,22,29.0,C
2026,8,23,29.7,C
2026,8,24,30.5,C
2026,8,25,28.6,C
2026,8,26,28.0,C
2026,8,27,27.4,C
2026,8,28,29.6,C
2026,8,29,30.5,C
2026,8,30,28.6,C
2026,8,31,27.5,C
"*** 沒有數據/unavailable"
"# 數據不完整/data incomplete"
"C 數據完整/data Complete"
