"﻿平均氣溫 (攝氏度) - 筲箕灣"
"Mean Temperature (°C) - Shau Kei Wan"
年/Year,月/Month,日/Day,數值/Value,"數據完整性/data Completeness"
2026,4,6,26.1,C
2026,4,7,26.4,C
2026,4,8,22.4,C
2026,4,9,24.6,C
2026,4,10,26.1,C
2026,4,11,26.0,C
2026,4,12,25.8,C
2026,4,13,26.1,C
2026,4,14,26.2,C
2026,4,15,26.1,C
2026,4,16,26.0,C
2026,4,17,24.5,C
2026,4,18,26.0,C
2026,4,19,25.8,C
2026,4,20,25.8,C
2026,4,21,25.9,C
2026,4,22,26.3,C
2026,4,23,25.9,C
2026,4,24,20.2,C
2026,4,25,22.2,C
2026,4,26,23.8,C
2026,4,27,24.1,C
2026,4,28,25.0,C
2026,4,29,24.5,C
2026,4,30,22.2,C
2026,5,1,22.7,C
2026,5,2,24.3,C
2026,5,3,25.5,#
2026,5,4,23.4,#
2026,5,5,20.3,C
2026,5,6,22.6,C
2026,5,7,24.8,C
2026,5,8,26.0,C
2026,5,9,23.0,C
2026,5,10,23.2,C
2026,5,11,25.0,C
2026,5,12,27.4,C
2026,5,13,27.8,C
2026,5,14,26.6,C
2026,5,15,25.0,C
2026,5,16,24.1,C
2026,5,17,24.1,C
2026,5,18,24.9,C
2026,5,19,25.0,C
2026,5,20,26.8,C
2026,5,21,27.5,C
2026,5,22,28.4,C
2026,5,23,28.4,C
2026,5,24,29.0,C
2026,5,25,29.2,C
2026,5,26,29.3,C
2026,5,27,29.8,C
2026,5,28,30.6,C
2026,5,29,30.6,C
2026,5,30,28.2,C
2026,5,31,27.6,C
2026,6,1,28.1,C
2026,6,2,29.5,C
2026,6,3,30.1,#
2026,6,4,30.4,C
2026,6,5,30.2,C
2026,6,6,26.5,C
2026,6,7,27.2,C
2026,6,8,27.3,C
2026,6,9,26.4,C
2026,6,10,25.2,C
2026,6,11,25.7,C
2026,6,12,26.3,C
2026,6,13,27.3,C
2026,6,14,28.8,C
2026,6,15,26.9,C
2026,6,16,25.7,C
2026,6,17,26.5,C
2026,6,18,26.4,C
2026,6,19,29.0,C
2026,6,20,29.0,C
2026,6,21,29.3,C
2026,6,22,29.7,C
2026,6,23,29.7,C
2026,6,24,30.2,C
2026,6,25,30.3,C
2026,6,26,27.8,C
2026,6,27,28.2,C
2026,6,28,27.3,C
2026,6,29,27.7,C
2026,6,30,27.8,C
2026,7,1,28.9,C
2026,7,2,29.1,C
2026,7,3,28.1,C
2026,7,4,27.8,C
2026,7,5,29.1,C
2026,7,6,27.9,C
2026,7,7,26.2,C
2026,7,8,27.7,C
2026,7,9,28.4,C
2026,7,10,29.4,C
2026,7,11,30.5,C
2026,7,12,30.8,C
2026,7,13,29.3,C
2026,7,14,26.9,C
2026,7,15,26.4,C
2026,7,16,25.8,C
2026,7,17,27.3,C
2026,7,18,28.6,C
2026,7,19,28.9,C
2026,7,20,26.8,C
2026,7,21,27.6,C
2026,7,22,28.3,C
2026,7,23,29.2,C
2026,7,24,30.5,C
2026,7,25,30.3,C
2026,7,26,25.7,C
2026,7,27,26.2,C
2026,7,28,25.9,C
2026,7,29,26.3,C
2026,7,30,25.9,C
2026,7,31,25.4,C
2026,8,1,25.6,C
2026,8,2,24.9,C
2026,8,3,25.9,C
2026,8,4,27.6,C
2026,8,5,27.8,C
2026,8,6,28.9,C
2026,8,7,30.4,C
2026,8,8,32.3,C
2026,8,9,33.6,C
2026,8,10,33.3,C
2026,8,11,32.1,C
2026,8,12,31.4,C
2026,8,13,30.4,C
2026,8,14,27.2,C
2026,8,15,28.1,C
2026,8,16,30.5,C
2026,8,17,29.5,C
2026,8,18,28.5,C
2026,8,19,28.8,C
2026,8,20,27.0,C
2026,8,21,27.4,C
2026,8,22,28.8,C
2026,8,23,29.7,C
2026,8,24,30.1,C
2026,8,25,29.1,C
2026,8,26,27.6,C
2026,8,27,27.4,C
2026,8,28,30.0,C
2026,8,29,30.3,C
2026,8,30,28.1,C
2026,8,31,27.1,C
"*** 沒有數據/unavailable"
"# 數據不完整/data incomplete"
"C 數據完整/data Complete"
