"﻿平均氣溫 (攝氏度) - 打鼓嶺"
"Mean Temperature (°C) - Ta Kwu Ling"
年/Year,月/Month,日/Day,數值/Value,"數據完整性/data Completeness"
2026,6,9,25.6,C
2026,6,10,25.2,C
2026,6,11,26.4,C
2026,6,12,27.0,C
2026,6,13,27.1,C
2026,6,14,28.9,C
2026,6,15,26.0,C
2026,6,16,25.3,C
2026,6,17,26.2,C
2026,6,18,25.0,C
2026,6,19,29.0,C
2026,6,20,29.3,C
2026,6,21,29.3,C
2026,6,22,29.6,C
2026,6,23,30.1,C
2026,6,24,30.3,C
2026,6,25,30.1,C
2026,6,26,27.5,C
2026,6,27,28.7,C
2026,6,28,27.0,C
2026,6,29,28.8,C
2026,6,30,28.2,C
2026,7,1,29.4,C
2026,7,2,30.0,C
2026,7,3,28.2,C
2026,7,4,27.4,C
2026,7,5,29.4,C
2026,7,6,27.9,C
2026,7,7,25.8,C
2026,7,8,27.7,C
2026,7,9,28.5,C
2026,7,10,29.1,C
2026,7,11,30.3,C
2026,7,12,31.3,C
2026,7,13,29.8,C
2026,7,14,27.8,C
2026,7,15,26.6,C
2026,7,16,26.3,C
2026,7,17,27.0,C
2026,7,18,27.6,C
2026,7,19,29.0,C
2026,7,20,27.2,C
2026,7,21,28.2,C
2026,7,22,29.2,C
2026,7,23,29.5,C
2026,7,24,30.0,C
2026,7,25,29.0,C
2026,7,26,25.4,C
2026,7,27,27.4,C
2026,7,28,26.7,C
2026,7,29,26.7,C
2026,7,30,26.8,C
2026,7,31,25.8,C
2026,8,1,26.4,C
2026,8,2,25.4,C
2026,8,3,26.4,C
2026,8,4,28.0,C
2026,8,5,28.5,C
2026,8,6,29.2,C
2026,8,7,29.9,C
2026,8,8,31.4,C
2026,8,9,32.2,C
2026,8,10,32.9,C
2026,8,11,31.2,C
2026,8,12,31.3,C
2026,8,13,30.9,C
2026,8,14,27.9,C
2026,8,15,29.0,C
2026,8,16,30.4,C
2026,8,17,28.4,C
2026,8,18,29.0,C
2026,8,19,30.3,C
2026,8,20,28.0,C
2026,8,21,28.5,C
2026,8,22,28.5,C
2026,8,23,29.4,C
2026,8,24,30.0,C
2026,8,25,28.5,C
2026,8,26,28.1,C
2026,8,27,27.4,C
2026,8,28,28.9,C
2026,8,29,30.2,C
2026,8,30,28.2,C
2026,8,31,26.8,C
"*** 沒有數據/unavailable"
"# 數據不完整/data incomplete"
"C 數據完整/data Complete"
