"﻿平均氣溫 (攝氏度) - 大美督"
"Mean Temperature (°C) - Tai Mei Tuk"
年/Year,月/Month,日/Day,數值/Value,"數據完整性/data Completeness"
2026,4,21,26.2,C
2026,4,22,26.9,C
2026,4,23,25.2,C
2026,4,24,19.1,C
2026,4,25,21.8,C
2026,4,26,24.2,C
2026,4,27,24.3,C
2026,4,28,24.6,C
2026,4,29,24.3,C
2026,4,30,21.3,C
2026,5,1,23.0,C
2026,5,2,24.2,C
2026,5,3,23.8,C
2026,5,4,22.5,C
2026,5,5,20.5,C
2026,5,6,22.3,C
2026,5,7,24.8,C
2026,5,8,26.1,C
2026,5,9,22.3,C
2026,5,10,23.1,C
2026,5,11,24.6,C
2026,5,12,26.7,C
2026,5,13,28.0,C
2026,5,14,26.8,C
2026,5,15,24.7,C
2026,5,16,23.6,C
2026,5,17,23.3,C
2026,5,18,24.5,C
2026,5,19,24.7,C
2026,5,20,26.4,C
2026,5,21,26.3,C
2026,5,22,28.3,C
2026,5,23,28.5,C
2026,5,24,29.0,C
2026,5,25,29.5,C
2026,5,26,29.5,C
2026,5,27,30.2,#
2026,5,28,31.0,#
2026,5,29,29.5,C
2026,5,30,27.7,C
2026,5,31,27.2,C
2026,6,1,28.2,C
2026,6,2,29.4,C
2026,6,3,29.7,C
2026,6,4,30.7,C
2026,6,5,30.2,C
2026,6,6,26.3,C
2026,6,7,27.0,C
2026,6,8,26.9,C
2026,6,9,25.0,C
2026,6,10,24.6,C
2026,6,11,25.7,C
2026,6,12,26.4,C
2026,6,13,26.5,C
2026,6,14,27.6,C
2026,6,15,25.8,C
2026,6,16,25.0,C
2026,6,17,25.4,C
2026,6,18,25.0,C
2026,6,19,28.4,C
2026,6,20,28.8,C
2026,6,21,29.4,C
2026,6,22,29.7,C
2026,6,23,29.8,C
2026,6,24,30.3,C
2026,6,25,29.9,C
2026,6,26,27.5,C
2026,6,27,28.1,C
2026,6,28,26.8,C
2026,6,29,27.7,C
2026,6,30,27.4,C
2026,7,1,28.3,C
2026,7,2,28.8,C
2026,7,3,27.6,C
2026,7,4,26.8,C
2026,7,5,28.1,C
2026,7,6,26.7,C
2026,7,7,25.2,C
2026,7,8,26.8,C
2026,7,9,27.9,C
2026,7,10,29.1,C
2026,7,11,29.9,C
2026,7,12,30.5,C
2026,7,13,29.2,C
2026,7,14,26.8,C
2026,7,15,25.9,C
2026,7,16,25.5,C
2026,7,17,26.4,C
2026,7,18,27.2,C
2026,7,19,28.7,C
2026,7,20,26.8,C
2026,7,21,27.4,C
2026,7,22,28.5,C
2026,7,23,29.4,C
2026,7,24,30.0,C
2026,7,25,29.0,C
2026,7,26,24.5,C
2026,7,27,26.0,C
2026,7,28,25.5,C
2026,7,29,25.7,C
2026,7,30,25.6,C
2026,7,31,25.3,C
2026,8,1,25.3,C
2026,8,2,24.4,C
2026,8,3,25.2,C
2026,8,4,27.0,C
2026,8,5,27.3,C
2026,8,6,28.4,C
2026,8,7,29.4,C
2026,8,8,31.5,C
2026,8,9,32.5,C
2026,8,10,32.8,C
2026,8,11,31.5,C
2026,8,12,30.5,C
2026,8,13,30.1,C
2026,8,14,27.3,C
2026,8,15,27.7,C
2026,8,16,30.1,C
2026,8,17,28.2,C
2026,8,18,28.0,C
2026,8,19,28.7,C
2026,8,20,26.8,C
2026,8,21,27.1,C
2026,8,22,27.5,C
2026,8,23,28.7,C
2026,8,24,29.5,C
2026,8,25,27.3,C
2026,8,26,27.0,C
2026,8,27,26.6,C
2026,8,28,28.2,C
2026,8,29,29.7,C
2026,8,30,27.6,C
2026,8,31,26.1,C
"*** 沒有數據/unavailable"
"# 數據不完整/data incomplete"
"C 數據完整/data Complete"
