"﻿平均氣溫 (攝氏度) - 北潭涌(鯽魚湖)"
"Mean Temperature (°C) - Pak Tam Chung (Tsak Yue Wu)"
年/Year,月/Month,日/Day,數值/Value,"數據完整性/data Completeness"
2026,8,18,28.6,C
2026,8,19,29.8,C
2026,8,20,27.5,C
2026,8,21,27.4,C
2026,8,22,27.8,C
2026,8,23,28.4,C
2026,8,24,28.9,C
2026,8,25,27.9,C
2026,8,26,26.9,C
2026,8,27,26.8,C
2026,8,28,28.7,C
2026,8,29,29.5,C
2026,8,30,27.6,C
2026,8,31,26.8,C
"*** 沒有數據/unavailable"
"# 數據不完整/data incomplete"
"C 數據完整/data Complete"
